area,decoration,elevator,flood,follow_number,location,look_number,orientation,pub_duration,room,title,total_price,unit,unit_price,xiaoqu
66.63,精装,无电梯,中楼层(共7层)2000年建板塔结合,17,西乡,18,东南,20天以前,2室1厅,满五唯一 红本在手 中间楼层 客厅正出大阳台 东南向,358,万,单价53730元/平米,雅涛花园 
89.51,精装,有电梯,中楼层(共47层)2013年建塔楼,50,坂田,48,南,1个月以前,3室1厅,佳兆业城市广场  经典三房，低总价，南向,465,万,单价51950元/平米,佳兆业城市广场一期 
74.78,精装,有电梯,低楼层(共29层)2001年建板塔结合,17,莲塘,51,西南,3个月以前,2室2厅,桐景花园，南向大两房，红本满五年唯一,375,万,单价50148元/平米,桐景花园 
58.85,精装,有电梯,高楼层(共32层)2002年建板塔结合,29,洪湖,18,东南,1个月以前,2室1厅,满2 看洪湖 安静 高楼层 视野好 无遮挡,300,万,单价50978元/平米,源兴居 
81.82,简装,有电梯,低楼层(共27层)2002年建板塔结合,1,竹子林,7,南,11天以前,2室1厅,香蜜湖建业大厦业主诚心卖 使用率高 南向,700,万,单价85554元/平米,建业大厦 
75.93,简装,有电梯,高楼层(共11层)2003年建塔楼,44,南山中心,28,东南,2个月以前,3室2厅,海岸城旁  海岸明珠  正规小三房 满五年 红本 诚售,665,万,单价87581元/平米,海岸明珠园 
60.85,简装,无电梯,高楼层(共6层)1988年建板塔结合,2,蛇口,4,南,24天以前,2室1厅,海滨花园，中楼层，满两年，欠款少，原始户型是三房,508,万,单价83484元/平米,海滨花园 
99.93,精装,有电梯,低楼层(共33层)2007年建板塔结合,70,西乡,17,南,2个月以前,3室1厅,业主两年前翻新过装修  实用率高   换房诚心出售,480,万,单价48034元/平米,西城丰和 
87.92,精装,有电梯,高楼层(共33层)2014年建板塔结合,12,龙岗中心城,17,东南,1个月以前,4室2厅,满两年今年满五精装修，中高楼层视野开阔诚心出售,475,万,单价54027元/平米,保利上城 
87.47,精装,有电梯,中楼层(共33层)2014年建板楼,62,坂田,42,西南,9个月以前,3室2厅,坂田紧靠梅林关口，电梯高层3房2卫，户型方正实用！,430,万,单价49160元/平米,诺德中央道 
80.45,精装,有电梯,中楼层(共25层)2008年建板塔结合,27,碧海,37,东南,11天以前,3室2厅,泰华阳光海 精装小三房 满五年唯一住宅,560,万,单价69609元/平米,泰华阳光海小区 
79.75,简装,有电梯,低楼层(共11层)2005年建板塔结合,92,西乡,20,东南,4个月以前,3室2厅,大花园社区，满五年，看房方便，西乡地铁站方便,405,万,单价50784元/平米,碧海名园 
93.76,精装,无电梯,高楼层(共7层)2002年建板楼,16,西乡,23,东南,1个月以前,3室2厅,福中福花园二期必看好房，漂亮的房子，欢迎来电看房,470,万,单价50128元/平米,福中福花园二期 
127.14,精装,有电梯,低楼层(共16层)2000年建板塔结合,14,竹子林,6,南,12天以前,4室1厅,金海燕标准4房   西南向  看房方便,900,万,单价70789元/平米,金海燕花园 
66.32,简装,有电梯,高楼层(共31层)2003年建板塔结合,6,后海,2,东,11天以前,2室1厅,和BAT为邻居 安静不临街 高楼层，视野开阔。带阳台。,530,万,单价79916元/平米,雅仕荔景苑 
85.65,毛坯,有电梯,中楼层(共32层)2014年建板楼,16,前海,35,南,20天以前,3室1厅,前海南 2015年次新房 佳兆业前海广场,680,万,单价79393元/平米,佳兆业前海广场一期 
86.16,精装,有电梯,低楼层(共34层)2004年建塔楼,31,莲花,11,东北,3个月以前,3室2厅,满五年唯一红本 采光好 安静无遮挡,610,万,单价70799元/平米,长城盛世家园二期 
89.66,毛坯,有电梯,低楼层(共33层)2016年建板塔结合,46,横岗,34,北,8个月以前,3室2厅,无缝接驳六约地铁站 正规三房两卫 看房方便 价格可谈,330,万,单价36806元/平米,锦荟PARK 
153.3,精装,有电梯,低楼层(共18层)2002年建塔楼,9,红树湾,13,南,1个月以前,4室2厅,世纪村二期 4室2厅 1300万,1300,万,单价84802元/平米,世纪村二期 
53.87,简装,有电梯,中楼层(共33层)2004年建板塔结合,51,南山中心,24,西北,30天以前,2室1厅,地铁口小两房 高层 满五唯一 红本,380,万,单价70541元/平米,现代城华庭 
67.14,精装,有电梯,中楼层(共31层)2016年建板塔结合,71,坪地,11,西北,3个月以前,2室2厅,精装修两房，业主诚心出售，中间楼层户型方正。,238,万,单价35449元/平米,中骏四季阳光二期 
69.78,精装,有电梯,高楼层(共29层)2010年建板塔结合,11,龙岗中心城,28,东南,26天以前,3室2厅,清林总价低，业主诚心出售，位置好。,260,万,单价37260元/平米,御府名筑 
78.78,精装,有电梯,低楼层(共33层)2005年建板塔结合,69,竹子林,5,东南,10个月以前,2室2厅,竹子林欧式园林，车位1：1.25的小区，诚心出售,640,万,单价81239元/平米,香诗美林 
134.96,精装,有电梯,中楼层(共25层)2002年建板塔结合,48,科技园,16,南,一年前,4室2厅,科技园  小区安静  大四房  户型方正  业主诚心卖,1040,万,单价77060元/平米,豪方现代豪园 
106.15,简装,有电梯,高楼层(共29层)2007年建板塔结合,36,宝安中心,8,南,1个月以前,3室2厅,11号线地铁口 花园正中 南向看海 轻奢高层三房,900,万,单价84786元/平米,第五大道高发西岸花园一期 
127.21,简装,有电梯,低楼层(共19层)1990年建板楼,16,百花,11,南 北,1个月以前,4室1厅,南北通，采光好，户型方正，业主诚心出售,1100,万,单价86472元/平米,核电花园 
73.96,精装,有电梯,高楼层(共30层)2009年建塔楼,43,布吉关,40,东,5个月以前,2室1厅,荔山公馆高层2房，东向，视野好，无遮挡,358,万,单价48405元/平米,信义荔山公馆 
82.78,简装,有电梯,中楼层(共11层)2003年建板塔结合,7,布吉街,11,南,24天以前,3室2厅,金运家园 3室2厅 310万,310,万,单价37449元/平米,金运家园 
58.47,简装,有电梯,中楼层(共30层)1997年建板塔结合,36,布吉关,126,西,2个月以前,2室1厅,布吉双地铁口实用两房，采光通风好，高层看泳池,225,万,单价38482元/平米,龙珠花园 
40.86,精装,有电梯,低楼层(共28层)2007年建板塔结合,74,福田保税区,24,南,一年前,1室0厅,单身公寓 南向，香港米埔景观喜来登酒店物业,200,万,单价48948元/平米,加福广场华尔登府邸 
84.13,简装,有电梯,低楼层(共16层)2003年建板塔结合,37,前海,16,南,一年前,3室2厅,前海自贸区精装小三房 户型方正 交通便利,668,万,单价79401元/平米,港湾丽都 
89.08,精装,有电梯,高楼层(共34层)2009年建塔楼,46,大运新城,73,西南 东北,6个月以前,3室1厅,大运安静看花园89平大三房，满五唯一，税低,346,万,单价38842元/平米,中海康城国际一期 
33.19,精装,有电梯,低楼层(共19层)2008年建板塔结合,132,盐田港,9,北,8个月以前,2室2厅,海滨假日 复式两房 装修保养好 诚心出售,178,万,单价53631元/平米,海滨假日 
75.29,精装,有电梯,高楼层(共35层)2001年建板塔结合,16,皇岗,63,东南,1个月以前,2室1厅,皇御苑 东南向大两房 高层大飘窗 看花园安静采光好,450,万,单价59769元/平米,皇御苑一期 
79.6,精装,有电梯,高楼层(共17层)2003年建板塔结合,28,西乡,31,北,1个月以前,3室2厅,天骄世家，小三房，满五年红本在手，户型方正看房方便,440,万,单价55277元/平米,天骄世家 
88.22,精装,无电梯,低楼层(共7层)1998年建板塔结合,36,民治,10,南,2个月以前,3室2厅,龙华梅林关口星河world旁滢水山庄精装三房业主自住,365,万,单价41374元/平米,滢水山庄 
38.46,简装,有电梯,低楼层(共11层)2009年建板塔结合,12,南头,1,东,1个月以前,1室1厅,阳光荔景，荔香公园150米，居家优质小区,560,万,单价145606元/平米,阳光荔景 
65.54,精装,无电梯,中楼层(共6层)2006年建板楼,94,龙岗双龙,34,东 南,2个月以前,2室1厅,此房满五唯一税费少，楼层适中，视野开阔,190,万,单价28990元/平米,锦城星苑 
48,精装,有电梯,低楼层(共23层)2011年建塔楼,8,大运新城,41,东北,1个月以前,1室1厅,中海康城，精装修，业主诚心，出售房,205,万,单价42709元/平米,中海康城国际一期 
88.75,精装,有电梯,高楼层(共31层)2008年建板塔结合,43,梅林,40,东北,1个月以前,3室1厅,水木澜山居正规精装三房 业主诚心出售,650,万,单价73240元/平米,水木澜山居 
286.84,精装,有电梯,低楼层(共30层)2013年建板塔结合,21,华侨城,3,南 北,1个月以前,5室2厅,必看好房 纯水岸十五期 霸气正规5房4套间 通透舒服,3680,万,单价128295元/平米,波托菲诺纯水岸十五期 
88,简装,有电梯,中楼层(共21层)1989年建板塔结合,8,园岭,24,东南 东北,23天以前,3室2厅,园岭新村 3室2厅 650万,650,万,单价73864元/平米,园岭新村 
80,精装,有电梯,高楼层(共33层)2011年建板塔结合,63,布吉关,56,北,2个月以前,2室2厅,地铁口精装两房，成熟商圈，佳兆业物业管理,254,万,单价31750元/平米,佳兆业大都汇 
119.01,简装,有电梯,低楼层(共18层)2003年建板塔结合,42,前海,23,南,10个月以前,4室2厅,【经理推荐】港湾丽都三加一房阳台南向看小区安静,830,万,单价69743元/平米,港湾丽都 
87.62,毛坯,有电梯,中楼层(共16层)2016年建塔楼,83,观澜,74,西南,1个月以前,3室2厅,金地鹭湖红本房，中间楼层，税少，入者宁静出则繁华,363,万,单价41429元/平米,金地鹭湖1号 
39.52,简装,有电梯,低楼层(共32层)2011年建板塔结合,23,皇岗,66,北,7个月以前,1室0厅,口岸物业，温馨舒适，格局方正，诚心出售,235,万,单价59464元/平米,皇御苑四期 
52.31,精装,无电梯,中楼层(共8层)1999年建板塔结合,7,布吉水径,20,西,7个月以前,2室1厅,丽湖花园 总价低 上车盘 实用率高 诚心出售,200,万,单价38234元/平米,丽湖花园二期 
35.06,精装,有电梯,低楼层(共32层)2004年建板塔结合,68,新秀,12,南,7个月以前,1室1厅,罗湖区东方都会朝南方正一房 满五红本节约成本,176,万,单价50200元/平米,京基东方都会 
74.82,精装,有电梯,高楼层(共33层)1999年建板塔结合,20,地王,12,北,1个月以前,3室2厅,罗湖万象城 居家装修2房带储物间 可拎包入住,385,万,单价51457元/平米,名仕阁 
38.56,精装,有电梯,高楼层(共22层)2009年建板塔结合,23,梅林关,34,东北,8个月以前,1室1厅,上河坊精装一房 满五唯一 税费少 高楼层 采光好,255,万,单价66131元/平米,书香门第上河坊 
64.2,精装,有电梯,高楼层(共31层)2011年建板塔结合,41,南山中心,36,西北,1个月以前,3室1厅,南山站地铁口 满五唯一 精致三房拎包入住 高楼层,545,万,单价84891元/平米,向南瑞峰花园 
41.42,简装,无电梯,高楼层(共7层)1996年建板楼,57,南头,57,南,3个月以前,2室1厅,店长推荐：两年前价格今天放卖，地段优越 业主诚心卖,210,万,单价50701元/平米,艺华花园 
153.33,精装,有电梯,高楼层(共33层)2011年建板塔结合,20,华侨城,1,东南,7个月以前,3室2厅,华侨城香山里高楼层安静三+一房 看高尔夫全景,1298,万,单价84655元/平米,香山里 
72.23,简装,无电梯,高楼层(共6层)1999年建板塔结合,14,蛇口,15,南,30天以前,2室1厅,海月花园一期 2室1厅 680万,680,万,单价94144元/平米,海月花园一期 
239.51,毛坯,有电梯,中楼层(共31层)2006年建板楼,69,红树湾,23,西南,一年前,4室1厅,毛坯4房，看海+高尔夫，看房我有钥匙,4000,万,单价167008元/平米,百仕达红树西岸 
81.27,精装,有电梯,低楼层(共32层)2012年建板塔结合,23,新洲,33,南,7个月以前,4室2厅,房子楼盘新，住家氛围好，看房方便，业主自住房,770,万,单价94746元/平米,嘉葆润金座 
80.69,毛坯,有电梯,高楼层(共39层)2014年建板塔结合,14,科技园,98,南,31天以前,2室1厅,华润城，80平毛坯两房，红本在手满两年，高层采光好,908,万,单价112530元/平米,大冲城市花园 
78.97,简装,有电梯,中楼层(共27层)2008年建塔楼,10,皇岗,43,东,4个月以前,2室2厅,皇御苑三期  精装大两房 户型方正   居家安静,570,万,单价72180元/平米,皇御苑三期 
124.12,精装,有电梯,中楼层(共26层)2007年建板楼,157,龙岗双龙,37,南,3个月以前,4室2厅,满两年，业主急卖，精装四房，户型方正，看花园,325,万,单价26185元/平米,佳兆业水岸新都 
77.6,简装,无电梯,中楼层(共6层)2008年建板塔结合,8,布吉石芽岭,25,南 北,1个月以前,2室2厅,布吉石芽岭慢城二期大两房南北通透中间楼层,310,万,单价39949元/平米,慢城二期 
43,精装,无电梯,中楼层(共7层)1992年建板塔结合,70,龙华中心,5,东南,8个月以前,1室1厅,龙华区金侨花园精致一房一厅诚心出售,178,万,单价41396元/平米,金侨花园 
76.28,简装,有电梯,低楼层(共14层)2001年建塔楼,15,梅林,29,南,22天以前,2室2厅,林海山庄南向两房，户型方正，南向,467,万,单价61222元/平米,林海山庄 
96.61,精装,有电梯,中楼层(共11层)2001年建板塔结合,153,蛇口,27,南,一年前,3室1厅,花园城一期正规三房 价格笋 业主诚心急售 看房随时,780,万,单价80737元/平米,花园城一期 
87.26,精装,有电梯,高楼层(共30层)2011年建塔楼,177,大运新城,43,西南,6个月以前,3室1厅,中海康城 标准3房  方正户型 满五唯一 红本在手,345,万,单价39538元/平米,中海康城国际一期 
115.45,简装,有电梯,低楼层(共18层)2004年建板楼,67,前海,25,南 北,4个月以前,3室2厅,"只在链家卖,南向客厅出18平大阳台，南北通透园林中间",1080,万,单价93547元/平米,鼎太风华四期 
99.02,简装,有电梯,高楼层(共32层)2000年建板塔结合,25,科技园,92,南,2个月以前,3室2厅,科技园地铁口物业，大三房，正南朝向。,608,万,单价61402元/平米,汇景豪苑 
68.97,简装,有电梯,低楼层(共28层)2008年建塔楼,48,皇岗,30,西南,3个月以前,2室2厅,御花园 双阳台两房 安静 西南向 采光佳 诚意出售,468,万,单价67856元/平米,皇御苑三期 
85.21,毛坯,有电梯,低楼层(共33层)2016年建板塔结合,10,龙岗双龙,24,北,29天以前,3室1厅,深圳海航城 南联地铁站 毛坯三房两卫,318,万,单价37320元/平米,深圳海航城 
92.94,精装,有电梯,中楼层(共32层)2002年建板塔结合,12,洪湖,12,南,2个月以前,3室2厅,源兴居 朝南3房 装修保养好 满两年 交通生活便利,450,万,单价48419元/平米,源兴居 
54.14,简装,有电梯,中楼层(共29层)2004年建板塔结合,35,景田,8,北,24天以前,2室1厅,福田高铁旁 侨福大厦刚需两房 住家舒适,328,万,单价60584元/平米,侨福大厦 
134.48,简装,有电梯,低楼层(共26层)2005年建塔楼,19,竹子林,6,南,10个月以前,3室1厅,安静住宅三房公园旁 东南朝向采光好,1090,万,单价81053元/平米,博林贡院 
85.4,精装,无电梯,中楼层(共7层)1996年建板塔结合,31,龙岗中心城,15,南,2个月以前,3室1厅,龙岗愉园新村 精装小3房 满五唯一 红本在手,279,万,单价32670元/平米,愉园新村 
